ProvId,Location,Municipality,Date,Year,Month,Day,Date2,MinSampleDepth,MaxSampleDepth,Chlorophyll,pH,Temperature,P,DissolvedOxygen,ElecticalConductivity,N,Turbidity,LocationEdited
790485,Levrasjön,Bromölla,8/28/2018,2018,8,28,240,0.5,0.5,2.7,8.3,19.5,7,9.4,30.5,,,Levrasjön
790516,Immeln,Kristianstad,5/4/2018,2018,5,4,124,0.5,0.5,1.4,6.6,10.8,21,10.7,8.41,,,Immeln
790517,Immeln,Kristianstad,8/28/2018,2018,8,28,240,0.5,0.5,2.4,6.8,18.5,10,8.6,8.82,,,Immeln
796689,Krageholmssjön,Ystad,9/2/2019,2019,9,2,245,0.5,0.5,99,8.69,21.5,105,9,,,,Krageholmssjön
796759,Krageholmssjön,Ystad,9/26/2019,2019,9,26,269,0.5,0.5,50,7.81,14.6,113,6,,,,Krageholmssjön
796761,Vombsjön,Lund,9/19/2019,2019,9,19,262,0.5,0.5,19,8.17,14.5,89.5,8.9,,,,Vombsjön
796763,Vombsjön,Lund,9/4/2019,2019,9,4,247,0.5,0.5,21,8.26,20.2,84.4,7.2,,,,Vombsjön
817996,Lillesjö,Bromölla,10/24/2019,2019,10,24,297,0.5,0.5,9,5.24,11.2,3.1,10.1,6.6,,,Lillesjö
818003,Bäen,Kristianstad,10/24/2019,2019,10,24,297,0.5,0.5,4.3,5.99,10.9,14.2,8.2,7.78,,,Bäen
818004,Havgårdssjön,Svedala,10/28/2019,2019,10,28,301,0.5,0.5,11,7.85,11.4,53.6,11.3,28.1,,,Havgårdssjön
818005,Krageholmssjön,Ystad,10/28/2019,2019,10,28,301,0.5,0.5,18,8.11,10.9,75.1,9.8,30.5,,,Krageholmssjön
818006,Krankesjön,Lund,10/24/2019,2019,10,24,297,0.5,0.5,7.1,7.96,11.1,27.9,10.4,36,,,Krankesjön
818019,Krageholmssjön,Ystad,10/22/2019,2019,10,22,295,0.5,0.5,53,8.02,12.1,85.8,7.2,,,,Krageholmssjön
818021,Vombsjön,Lund,10/16/2019,2019,10,16,289,0.5,0.5,320,8.18,11.6,61.1,9.4,,,,Vombsjön
821307,Björkesåkrasjön,Svedala,2/20/2019,2019,2,20,51,0.1,0.1,35,7.92,4.1,57,12.5,,,,Björkesåkrasjön
821308,Björkesåkrasjön,Svedala,5/20/2019,2019,5,20,140,0.1,0.1,6.3,8.66,19.7,110,10.3,,,,Björkesåkrasjön
821309,Björkesåkrasjön,Svedala,6/17/2019,2019,6,17,168,0.1,0.1,6.9,9.35,21,110,11.4,,,,Björkesåkrasjön
821310,Björkesåkrasjön,Svedala,7/10/2019,2019,7,10,191,0.1,0.1,8.8,8.76,18.8,130,9,,,,Björkesåkrasjön
821311,Björkesåkrasjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,25,9.1,18.8,170,8.8,,,,Björkesåkrasjön
821312,Björkesåkrasjön,Svedala,9/18/2019,2019,9,18,261,0.1,0.1,19,8.23,10,120,11.1,,,,Björkesåkrasjön
821433,Häckebergasjön,Lund,2/20/2019,2019,2,20,51,0.1,0.1,15,7.7,4.2,29,11.6,44.1,,,Häckebergasjön
821434,Häckebergasjön,Lund,5/20/2019,2019,5,20,140,0.1,0.1,16,8.5,18.8,92,10.8,38.3,,,Häckebergasjön
821435,Häckebergasjön,Lund,6/17/2019,2019,6,17,168,0.1,0.1,31,7.93,21.4,67,8.4,39.5,,,Häckebergasjön
821436,Häckebergasjön,Lund,7/10/2019,2019,7,10,191,0.1,0.1,33,8.31,19.2,88,9.8,40.1,,,Häckebergasjön
821437,Häckebergasjön,Lund,8/19/2019,2019,8,19,231,0.1,0.1,110,8.44,19.9,120,9.9,37.9,,,Häckebergasjön
821438,Häckebergasjön,Lund,9/18/2019,2019,9,18,261,0.1,0.1,93,8.645,13.4,95,10.2,37.45,,,Häckebergasjön
821581,Börringesjön,Svedala,5/20/2019,2019,5,20,140,0.1,0.1,64,8.91,16.9,75,11.8,39.4,,,Börringesjön
821582,Börringesjön,Svedala,6/17/2019,2019,6,17,168,0.1,0.1,59,8.89,20,89,11.1,33.5,,,Börringesjön
821583,Börringesjön,Svedala,7/10/2019,2019,7,10,191,0.1,0.1,50,9.03,18.3,100,10,34.2,,,Börringesjön
821584,Börringesjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,56,9.01,17.9,93,9.9,34.4,,,Börringesjön
821585,Börringesjön,Svedala,9/18/2019,2019,9,18,261,0.1,0.1,68,8.86,11.3,150,10.1,34.8,,,Börringesjön
821586,Fjällfotasjön,Svedala,5/20/2019,2019,5,20,140,0.1,0.1,26,8.09,18,67,9,33.5,,,Fjällfotasjön
821587,Fjällfotasjön,Svedala,6/17/2019,2019,6,17,168,0.1,0.1,46,8.4,20.6,68,9.4,34.1,,,Fjällfotasjön
821588,Fjällfotasjön,Svedala,7/10/2019,2019,7,10,191,0.1,0.1,36,8.71,19,80,9.2,36.4,,,Fjällfotasjön
821589,Fjällfotasjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,48,9.09,18.4,120,9.4,36.3,,,Fjällfotasjön
821590,Fjällfotasjön,Svedala,9/18/2019,2019,9,18,261,0.1,0.1,55,9.09,11.5,110,9.1,32.4,,,Fjällfotasjön
821591,Yddingesjön,Svedala,5/20/2019,2019,5,20,140,0.1,0.1,130,9.06,17.1,71,12.4,40.7,,34,Yddingesjön
821592,Yddingesjön,Svedala,6/17/2019,2019,6,17,168,0.1,0.1,92,8.34,21,70,9.1,41.4,,19,Yddingesjön
821593,Yddingesjön,Svedala,7/10/2019,2019,7,10,191,0.1,0.1,76,8.63,18.5,79,9.4,43.6,,24,Yddingesjön
821594,Yddingesjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,64,8.48,18.3,52,8.8,45.8,,16,Yddingesjön
821595,Yddingesjön,Svedala,9/18/2019,2019,9,18,261,0.1,0.1,87,8.6,12.5,64,9.9,45.4,,29,Yddingesjön
821596,Havgårdssjön,Svedala,5/20/2019,2019,5,20,140,0.1,0.1,3.8,8.3,16.9,27,10.2,31,,,Havgårdssjön
821597,Havgårdssjön,Svedala,6/17/2019,2019,6,17,168,0.1,0.1,8.6,8.05,20.4,46,8,31.1,,,Havgårdssjön
821598,Havgårdssjön,Svedala,7/10/2019,2019,7,10,191,0.1,0.1,24,8.68,18.3,71,9.6,29,,,Havgårdssjön
821599,Havgårdssjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,36,8.91,19.4,60,9.9,26,,,Havgårdssjön
821600,Havgårdssjön,Svedala,9/18/2019,2019,9,18,261,0.1,0.1,13,8.2,13.2,40,9.9,26.4,,,Havgårdssjön
821601,Eksholmssjön,Svedala,8/19/2019,2019,8,19,231,0.1,0.1,14,6.44,18.7,40,6.6,11.2,,,Eksholmssjön
822480,Vombsjön,Lund,11/14/2019,2019,11,14,318,0.5,0.5,8.1,8.01,10.3,47.6,7.5,,,,Vombsjön
822482,Vombsjön,Lund,12/11/2019,2019,12,11,345,0.5,0.5,2.9,8.15,4.9,53.4,12.2,,,,Vombsjön
824072,Östra Sorrödssjön,Klippan,8/15/2019,2019,8,15,227,0.1,0.1,17,7.39,19.7,42,9.9,39.3,,,Östra Sorrödssjön
824146,Hjälmsjön,Örkelljunga,8/15/2019,2019,8,15,227,0.1,0.1,12,7,19.4,23,8.4,11.45,,,Hjälmsjön
824200,Västersjön,Ängelholm,8/15/2019,2019,8,15,227,0.1,0.1,35,7.22,19.9,27,9.2,7.89,,,Västersjön
824208,Rössjön,Ängelholm,8/15/2019,2019,8,15,227,0.1,0.1,10,7.21,19.9,11,9.4,8.7,,,Rössjön
824337,Västra Ringsjön,Höör,1/15/2019,2019,1,15,15,0.1,0.1,51,8.11,1.2,91,13.4,29.3,,,Västra Ringsjön
824338,Västra Ringsjön,Höör,10/16/2019,2019,10,16,289,0.1,0.1,24,8.1,11.2,39,10.8,29.2,,,Västra Ringsjön
824339,Västra Ringsjön,Höör,11/13/2019,2019,11,13,317,0.1,0.1,22,8.06,6.1,35,11.1,29.6,,,Västra Ringsjön
824340,Västra Ringsjön,Höör,12/12/2019,2019,12,12,346,0.1,0.1,19,8.21,3.9,50,12.4,29.5,,,Västra Ringsjön
824341,Västra Ringsjön,Höör,2/11/2019,2019,2,11,42,0.1,0.1,39,7.99,1.2,31,13.4,29.4,,,Västra Ringsjön
824342,Västra Ringsjön,Höör,3/12/2019,2019,3,12,71,0.1,0.1,55,8.4,4.1,59,13.1,29,,,Västra Ringsjön
824343,Västra Ringsjön,Höör,4/10/2019,2019,4,10,100,0.1,0.1,34,9,9,23,12.7,28.7,,,Västra Ringsjön
824344,Västra Ringsjön,Höör,5/14/2019,2019,5,14,134,0.1,0.1,14,8.24,12.7,38,10.6,29.5,,,Västra Ringsjön
824345,Västra Ringsjön,Höör,6/13/2019,2019,6,13,164,0.1,0.1,36,8.52,19.5,39,11.4,29.5,,,Västra Ringsjön
824346,Västra Ringsjön,Höör,7/16/2019,2019,7,16,197,0.1,0.1,13,8.5,20.2,45,8.7,29.3,,,Västra Ringsjön
824347,Västra Ringsjön,Höör,8/14/2019,2019,8,14,226,0.1,0.1,31,8.28,19.3,100,9.7,29.7,,,Västra Ringsjön
824348,Västra Ringsjön,Höör,9/18/2019,2019,9,18,261,0.1,0.1,49,8.58,13.1,96,10.7,29.1,,,Västra Ringsjön
824353,Östra Ringsjön,Hörby,1/15/2019,2019,1,15,15,0.1,0.1,4.1,8.02,1.8,44,12.6,29.2,,,Östra Ringsjön
824354,Östra Ringsjön,Hörby,10/16/2019,2019,10,16,289,0.1,0.1,14,8.08,11.3,68,10.7,29.2,,,Östra Ringsjön
824355,Östra Ringsjön,Hörby,11/13/2019,2019,11,13,317,0.1,0.1,12,8.09,7.6,54,10.8,29.8,,,Östra Ringsjön
824356,Östra Ringsjön,Hörby,12/12/2019,2019,12,12,346,0.1,0.1,3.7,8.18,4.7,41,12,29.7,,,Östra Ringsjön
824357,Östra Ringsjön,Hörby,2/11/2019,2019,2,11,42,0.1,0.1,6.9,7.89,1.8,37,12.6,29.9,,,Östra Ringsjön
824358,Östra Ringsjön,Hörby,3/12/2019,2019,3,12,71,0.1,0.1,31,8.29,4.1,33,13.1,29.2,,,Östra Ringsjön
824359,Östra Ringsjön,Hörby,4/10/2019,2019,4,10,100,0.1,0.1,19,8.8,8.1,18,12.6,28.6,,,Östra Ringsjön
824360,Östra Ringsjön,Hörby,5/14/2019,2019,5,14,134,0.1,0.1,4.3,8.12,12.1,21,10.7,28.9,,,Östra Ringsjön
824361,Östra Ringsjön,Hörby,6/13/2019,2019,6,13,164,0.1,0.1,12,8.08,18.6,20,10.5,29.1,,,Östra Ringsjön
824362,Östra Ringsjön,Hörby,7/16/2019,2019,7,16,197,0.1,0.1,29,9.01,19.6,39,10.6,28.2,,,Östra Ringsjön
824363,Östra Ringsjön,Hörby,8/14/2019,2019,8,14,226,0.1,0.1,17,8.12,19.5,93,8.9,29.5,,,Östra Ringsjön
824364,Östra Ringsjön,Hörby,9/18/2019,2019,9,18,261,0.1,0.1,31,8.27,14.4,98,9.9,29.6,,,Östra Ringsjön
824381,Sätoftasjön,Hörby,1/15/2019,2019,1,15,15,0.1,0.1,19,8,0.9,30,13.5,27.2,,,Sätoftasjön
824382,Sätoftasjön,Hörby,10/16/2019,2019,10,16,289,0.1,0.1,22,8.01,11.2,55,10.8,27.3,,,Sätoftasjön
824383,Sätoftasjön,Hörby,11/13/2019,2019,11,13,317,0.1,0.1,42,8.21,6.1,34,12.3,27.1,,,Sätoftasjön
824384,Sätoftasjön,Hörby,12/12/2019,2019,12,12,346,0.1,0.1,5.7,8.02,3.9,33,12.3,25.4,,,Sätoftasjön
824385,Sätoftasjön,Hörby,2/11/2019,2019,2,11,42,0.1,0.1,35,7.95,0.9,24,13.3,26.7,,,Sätoftasjön
824386,Sätoftasjön,Hörby,3/12/2019,2019,3,12,71,0.1,0.1,23,8.06,4.4,28,12.8,23.7,,,Sätoftasjön
824387,Sätoftasjön,Hörby,4/10/2019,2019,4,10,100,0.1,0.1,13,8.2,8.9,18,11.4,23.7,,,Sätoftasjön
824388,Sätoftasjön,Hörby,5/14/2019,2019,5,14,134,0.1,0.1,6.4,8.03,12.5,29,10.9,25.3,,,Sätoftasjön
824389,Sätoftasjön,Hörby,6/13/2019,2019,6,13,164,0.1,0.1,11,8.1,18.9,21,10,26.7,,,Sätoftasjön
824390,Sätoftasjön,Hörby,7/16/2019,2019,7,16,197,0.1,0.1,37,8.47,20,38,8.5,27.6,,,Sätoftasjön
824391,Sätoftasjön,Hörby,8/14/2019,2019,8,14,226,0.1,0.1,22,8.14,19.3,57,9.8,28.2,,,Sätoftasjön
824392,Sätoftasjön,Hörby,9/18/2019,2019,9,18,261,0.1,0.1,39,8.4,13.3,63,10.4,28,,,Sätoftasjön
830209,"Oppmannasjön, Arkelstorpsviken",Kristianstad,4/29/2015,2015,4,29,119,0.5,0.5,44,8.3,12.3,36,13,24.8,,,Oppmannasjön
830210,"Oppmannasjön, Arkelstorpsviken",Kristianstad,5/25/2015,2015,5,25,145,0.5,0.5,31,8.6,16.7,48,12.8,23.5,,,Oppmannasjön
830211,"Oppmannasjön, Arkelstorpsviken",Kristianstad,6/23/2015,2015,6,23,174,0.5,0.5,41,8.6,17.1,76,11.3,25.3,,,Oppmannasjön
830212,"Oppmannasjön, Arkelstorpsviken",Kristianstad,7/29/2015,2015,7,29,210,0.5,0.5,85,9.1,18.6,130,11.9,25.7,,,Oppmannasjön
830213,"Oppmannasjön, Arkelstorpsviken",Kristianstad,8/26/2015,2015,8,26,238,0.5,0.5,88,8.5,19.3,100,10.5,27.8,,,Oppmannasjön
830214,"Oppmannasjön, Arkelstorpsviken",Kristianstad,9/30/2015,2015,9,30,273,0.5,0.5,90,8.9,12.7,130,13.3,27,,,Oppmannasjön
830215,Oppmannasjön,Kristianstad,4/30/2015,2015,4,30,120,0.5,0.5,5.5,8.5,10.1,18,12.2,35.4,,,Oppmannasjön
830216,Oppmannasjön,Kristianstad,5/25/2015,2015,5,25,145,0.5,0.5,8.5,8.3,14.5,18,10.2,34.4,,,Oppmannasjön
830217,Oppmannasjön,Kristianstad,6/23/2015,2015,6,23,174,0.5,0.5,14,8.4,17,26,9.6,33.8,,,Oppmannasjön
830218,Oppmannasjön,Kristianstad,7/29/2015,2015,7,29,210,0.5,0.5,16,8.4,18.1,18,9.4,33.2,,,Oppmannasjön
830219,Oppmannasjön,Kristianstad,8/25/2015,2015,8,25,237,0.5,0.5,15,8.4,19.6,21,9.6,33.1,,,Oppmannasjön
830220,Oppmannasjön,Kristianstad,9/30/2015,2015,9,30,273,0.5,0.5,33,8.5,14.9,31,10.3,33.1,,,Oppmannasjön
830233,"Ivösjön, öster om Bäckaskog",Bromölla,4/29/2015,2015,4,29,119,0.5,0.5,2.9,7.7,8.3,8.7,12.2,14.6,,,Ivösjön
830234,"Ivösjön, öster om Bäckaskog",Bromölla,5/25/2015,2015,5,25,145,0.5,0.5,3.1,7.7,13.2,11,11,14.6,,,Ivösjön
830235,"Ivösjön, öster om Bäckaskog",Bromölla,6/23/2015,2015,6,23,174,0.5,0.5,3.3,7.8,16.4,5.9,9.9,14.3,,,Ivösjön
830236,"Ivösjön, öster om Bäckaskog",Bromölla,7/29/2015,2015,7,29,210,0.5,0.5,3.7,7.7,17.7,9,9.2,14.4,,,Ivösjön
830237,"Ivösjön, öster om Bäckaskog",Bromölla,8/25/2015,2015,8,25,237,0.5,0.5,4.9,7.8,19.2,6,9.4,14.6,,,Ivösjön
830238,"Ivösjön, öster om Bäckaskog",Bromölla,9/30/2015,2015,9,30,273,0.5,0.5,3.5,7.7,15.5,7.6,9.6,14.5,,,Ivösjön
830245,Ivösjön,Bromölla,4/29/2015,2015,4,29,119,0.5,0.5,3,7.7,8.7,9.6,12,14.6,,,Ivösjön
830246,Ivösjön,Bromölla,5/25/2015,2015,5,25,145,0.5,0.5,4.2,7.7,14.6,11,11.1,14.4,,,Ivösjön
830247,Ivösjön,Bromölla,6/23/2015,2015,6,23,174,0.5,0.5,2.6,7.8,16.5,18,9.8,14.5,,,Ivösjön
830248,Ivösjön,Bromölla,7/29/2015,2015,7,29,210,0.5,0.5,3.5,7.7,17.8,5,9.2,14.5,,,Ivösjön
830249,Ivösjön,Bromölla,8/25/2015,2015,8,25,237,0.5,0.5,4.7,7.7,19.5,5,9.4,14.6,,,Ivösjön
830250,Ivösjön,Bromölla,9/30/2015,2015,9,30,273,0.5,0.5,4,7.7,15.3,8.4,9.7,14.5,,,Ivösjön
830263,Levrasjön,Bromölla,4/29/2015,2015,4,29,119,0.5,0.5,21,8.4,8.7,12,12.6,34.2,,,Levrasjön
830264,Levrasjön,Bromölla,5/25/2015,2015,5,25,145,0.5,0.5,3.3,8.3,13.8,9.9,11.2,33.3,,,Levrasjön
830265,Levrasjön,Bromölla,6/23/2015,2015,6,23,174,0.5,0.5,3.2,8.5,17.1,6.7,10.4,33,,,Levrasjön
830266,Levrasjön,Bromölla,7/29/2015,2015,7,29,210,0.5,0.5,5.1,8.4,18,10,9.7,31.3,,,Levrasjön
830267,Levrasjön,Bromölla,8/26/2015,2015,8,26,238,0.5,0.5,3.1,8.2,18.9,8.5,9.3,31.5,,,Levrasjön
830268,Levrasjön,Bromölla,9/30/2015,2015,9,30,273,0.5,0.5,5.4,8.2,15.6,9.1,9.4,31.2,,,Levrasjön
830299,Immeln,Kristianstad,4/29/2015,2015,4,29,119,0.5,0.5,1.9,6.9,9.7,16,11.2,8.5,,,Immeln
830300,Immeln,Kristianstad,8/26/2015,2015,8,26,238,0.5,0.5,3.7,6.9,19.2,10,8.7,8.57,,,Immeln
842331,"Finjasjön,",Hässleholm,8/29/2019,2019,8,29,241,0.5,0.5,15,8.8,21.7,31,11.1,23.3,,,Finjasjön
842422,Råbelövssjön,Kristianstad,8/29/2019,2019,8,29,241,0.5,0.5,30,8.7,22.1,53,12.4,42.5,,,Råbelövssjön
842448,Hammarsjön,Kristianstad,8/29/2019,2019,8,29,241,0.5,0.5,6.1,7.1,22.2,32,7.2,11.4,,,Hammarsjön
842516,"Osbysjön, Norra Osbysjön",Osby,9/17/2019,2019,9,17,260,0.5,0.5,7.1,6.9,13.5,44,9.4,11.1,,,Osbysjön
843553,Havgårdssjön,Svedala,5/20/1992,1992,5,20,141,0.2,0.2,6,8.6,18.7,31,12,32.4,1200,2.2,Havgårdssjön
843554,Havgårdssjön,Svedala,6/17/1992,1992,6,17,169,0.2,0.2,11,8.4,19.9,53,9.5,31.7,1100,2.9,Havgårdssjön
843555,Havgårdssjön,Svedala,7/20/1992,1992,7,20,202,0.2,0.2,25,6.4,20.3,880,13,42.7,1300,5.9,Havgårdssjön
843556,Havgårdssjön,Svedala,8/13/1992,1992,8,13,226,0.2,0.2,61,8.3,20,60,9.1,28,2400,9.4,Havgårdssjön
843557,Havgårdssjön,Svedala,9/15/1992,1992,9,15,259,0.2,0.2,19,8.2,15.1,48,9.6,29.7,3600,3.2,Havgårdssjön
843558,Havgårdssjön,Svedala,5/25/1993,1993,5,25,145,0.2,0.2,3,8.5,19.7,49,10.2,28.4,,2,Havgårdssjön
843559,Havgårdssjön,Svedala,6/22/1993,1993,6,22,173,0.2,0.2,15,8.1,16.2,75,9.8,30.1,,3,Havgårdssjön
843560,Havgårdssjön,Svedala,7/14/1993,1993,7,14,195,0.2,0.2,56,8.5,15.2,70,11.8,29.5,,8.6,Havgårdssjön
843561,Havgårdssjön,Svedala,8/24/1993,1993,8,24,236,0.2,0.2,33,8.5,16.2,74,11.1,27.9,,6.3,Havgårdssjön
843562,Havgårdssjön,Svedala,9/20/1993,1993,9,20,263,0.2,0.2,11,8.1,11.4,68,12,29,,1.7,Havgårdssjön
843563,Havgårdssjön,Svedala,5/22/1994,1994,5,22,142,0.2,0.2,31,8.1,14,250,5.6,31.5,,4.5,Havgårdssjön
843564,Havgårdssjön,Svedala,6/27/1994,1994,6,27,178,0.2,0.2,9,8.55,17.5,27,10,30.9,,2.6,Havgårdssjön
843565,Havgårdssjön,Svedala,7/20/1994,1994,7,20,201,0.2,0.2,16,8.4,24.1,62,9.3,31,,2.2,Havgårdssjön
843566,Havgårdssjön,Svedala,8/9/1994,1994,8,9,221,0.2,0.2,81,8.55,24,82,9.6,26.6,,8.6,Havgårdssjön
843567,Havgårdssjön,Svedala,9/22/1994,1994,9,22,265,0.2,0.2,33,7.8,13.5,74,8.8,26.7,,3,Havgårdssjön
843568,Havgårdssjön,Svedala,5/29/1995,1995,5,29,149,0.2,0.2,16,8.6,17.3,37,10.3,30.6,,1,Havgårdssjön
843569,Havgårdssjön,Svedala,6/21/1995,1995,6,21,172,0.2,0.2,37,8.6,19.1,50,12.4,31.3,,2.9,Havgårdssjön
843570,Havgårdssjön,Svedala,7/25/1995,1995,7,25,206,0.2,0.2,37,8.55,20.5,26,10.1,30.3,,3.8,Havgårdssjön
843571,Havgårdssjön,Svedala,8/10/1995,1995,8,10,222,0.2,0.2,74,8.5,18.5,96,14.9,24.6,,7.1,Havgårdssjön
843572,Havgårdssjön,Svedala,9/21/1995,1995,9,21,264,0.2,0.2,45,8.05,15,45,9.1,25.8,,6.6,Havgårdssjön
843573,Havgårdssjön,Svedala,5/15/1996,1996,5,15,136,0.2,0.2,14,7.9,11,70,10.9,29,,4.5,Havgårdssjön
843574,Havgårdssjön,Svedala,6/11/1996,1996,6,11,163,0.2,0.2,4.5,8.15,20.2,58,6.7,30,,3.3,Havgårdssjön
843575,Havgårdssjön,Svedala,7/12/1996,1996,7,12,194,0.2,0.2,13,8.1,17.6,65,7,30,,6.3,Havgårdssjön
843576,Havgårdssjön,Svedala,8/9/1996,1996,8,9,222,0.2,0.2,43,8.55,20.5,100,10.6,31,,13,Havgårdssjön
843577,Havgårdssjön,Svedala,9/14/1996,1996,9,14,258,0.2,0.2,30,8.3,15,78,9.9,30,,12,Havgårdssjön
843578,Havgårdssjön,Svedala,5/26/1997,1997,5,26,146,0.2,0.2,17,7.8,11,61,11.5,34,,7.1,Havgårdssjön
843579,Havgårdssjön,Svedala,6/19/1997,1997,6,19,170,0.2,0.2,14,8.65,18,87,9.9,33,,13,Havgårdssjön
843580,Havgårdssjön,Svedala,7/10/1997,1997,7,10,191,0.2,0.2,18,8.2,20.5,82,7.7,33,,12,Havgårdssjön
843581,Havgårdssjön,Svedala,8/21/1997,1997,8,21,233,0.2,0.2,44,7.75,24.5,89,3.1,27,,9,Havgårdssjön
843582,Havgårdssjön,Svedala,9/18/1997,1997,9,18,261,0.2,0.2,32,8.6,14,70,10.8,29,,7,Havgårdssjön
843583,Havgårdssjön,Svedala,5/20/1998,1998,5,20,140,0.2,0.2,8,8.2,16,37,10.9,33,,7.5,Havgårdssjön
843584,Havgårdssjön,Svedala,6/24/1998,1998,6,24,175,0.2,0.2,42,8.75,14,59,11.9,32,,13,Havgårdssjön
843585,Havgårdssjön,Svedala,7/20/1998,1998,7,20,201,0.2,0.2,34,8.6,20,65,10,32,,9.2,Havgårdssjön
843586,Havgårdssjön,Svedala,8/31/1998,1998,8,31,243,0.2,0.2,25,8.3,14.1,58,9.3,33,,7.8,Havgårdssjön
843587,Havgårdssjön,Svedala,9/28/1998,1998,9,28,271,0.2,0.2,17,7.95,13,51,8.9,33,,12,Havgårdssjön
843588,Havgårdssjön,Svedala,5/25/1999,1999,5,25,145,0.2,0.2,5,8.25,12,46,10.6,34,,7.7,Havgårdssjön
843589,Havgårdssjön,Svedala,6/17/1999,1999,6,17,168,0.2,0.2,21,8.7,17.5,51,15,31,,9.2,Havgårdssjön
843590,Havgårdssjön,Svedala,7/15/1999,1999,7,15,196,0.2,0.2,33,8.2,21,80,8.7,32,,11,Havgårdssjön
843591,Havgårdssjön,Svedala,8/12/1999,1999,8,12,224,0.2,0.2,9,8.3,20,130,10.5,28,,26,Havgårdssjön
843592,Havgårdssjön,Svedala,9/22/1999,1999,9,22,265,0.2,0.2,60,8.4,18.5,110,11.5,29,,17,Havgårdssjön
843593,Havgårdssjön,Svedala,5/18/2000,2000,5,18,139,0.2,0.2,4.5,8.5,19.6,46,10,33,,5.2,Havgårdssjön
843594,Havgårdssjön,Svedala,6/16/2000,2000,6,16,168,0.2,0.2,21,8.25,17.5,32,10.8,33,,14,Havgårdssjön
843595,Havgårdssjön,Svedala,7/18/2000,2000,7,18,200,0.2,0.2,44,8.7,18.8,35,11.4,29,,20,Havgårdssjön
843596,Havgårdssjön,Svedala,8/16/2000,2000,8,16,229,0.2,0.2,34,8.85,20,81,13.1,28,,13,Havgårdssjön
843597,Havgårdssjön,Svedala,9/20/2000,2000,9,20,264,0.2,0.2,25,8.25,13.8,66,9.3,30,,13,Havgårdssjön
843598,Havgårdssjön,Svedala,5/15/2001,2001,5,15,135,0.2,0.2,6,8.2,17.8,14,12,34,,4.2,Havgårdssjön
843599,Havgårdssjön,Svedala,6/13/2001,2001,6,13,164,0.2,0.2,14,8.4,16.9,60,13.9,34,,7.2,Havgårdssjön
843600,Havgårdssjön,Svedala,7/19/2001,2001,7,19,200,0.2,0.2,9,8.15,22,62,10.4,32,,5.5,Havgårdssjön
843601,Havgårdssjön,Svedala,8/20/2001,2001,8,20,232,0.2,0.2,15,8.25,21.6,81,9.8,29,,4.4,Havgårdssjön
843602,Havgårdssjön,Svedala,9/14/2001,2001,9,14,257,0.2,0.2,33,8.25,15.6,62,11,28,,6.7,Havgårdssjön
843603,Havgårdssjön,Svedala,5/22/2002,2002,5,22,142,0.2,0.2,5,8.05,17.5,45,9.4,32,,9.2,Havgårdssjön
843604,Havgårdssjön,Svedala,6/12/2002,2002,6,12,163,0.2,0.2,17,8.6,19.5,56,10.7,31,,8.7,Havgårdssjön
843605,Havgårdssjön,Svedala,7/15/2002,2002,7,15,196,0.2,0.2,29,8.6,24,51,11.6,30,,7.2,Havgårdssjön
843606,Havgårdssjön,Svedala,8/16/2002,2002,8,16,228,0.2,0.2,31,8.45,18,59,11.4,28,,6.9,Havgårdssjön
843607,Havgårdssjön,Svedala,9/12/2002,2002,9,12,255,0.2,0.2,24,8.05,22,53,10.2,30,,9.5,Havgårdssjön
843608,Havgårdssjön,Svedala,5/21/2003,2003,5,21,141,0.2,0.2,6,8.2,14.9,39,9.4,32.8,,6.4,Havgårdssjön
843609,Havgårdssjön,Svedala,6/17/2003,2003,6,17,168,0.2,0.2,31,8.6,19.3,53,11.7,32,,7.8,Havgårdssjön
843610,Havgårdssjön,Svedala,7/22/2003,2003,7,22,203,0.2,0.2,23,8.4,22.6,76,8.7,28.6,,9.4,Havgårdssjön
843611,Havgårdssjön,Svedala,8/26/2003,2003,8,26,238,0.2,0.2,56,8.8,18.9,66,11.1,28.2,,16.2,Havgårdssjön
843612,Havgårdssjön,Svedala,9/23/2003,2003,9,23,266,0.2,0.2,29,8.27,16.4,51,9.1,28.5,,10.4,Havgårdssjön
843613,Havgårdssjön,Svedala,5/26/2004,2004,5,26,147,0.2,0.2,9,8.19,13.2,63,9.7,32,,7.3,Havgårdssjön
843614,Havgårdssjön,Svedala,6/16/2004,2004,6,16,168,0.2,0.2,31,8.4,16.2,110,9.1,31.4,,11,Havgårdssjön
843615,Havgårdssjön,Svedala,7/20/2004,2004,7,20,202,0.2,0.2,26,8.7,18.9,59,11,28.8,,8.9,Havgårdssjön
843616,Havgårdssjön,Svedala,8/24/2004,2004,8,24,237,0.2,0.2,26,8.3,18.5,62,9.1,29.2,,13,Havgårdssjön
843617,Havgårdssjön,Svedala,9/14/2004,2004,9,14,258,0.2,0.2,33,8.4,16.8,68,9.7,24.9,,16,Havgårdssjön
843618,Havgårdssjön,Svedala,5/24/2005,2005,5,24,144,0.2,0.2,20,8.16,14.9,49,9.9,28.5,,7.6,Havgårdssjön
