Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,Ecotype,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,isolation_and_growth_condition,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR25384915,AMPLICON,476,226799720,PRJNA985135,SAMN35790233,"MIMS.me,MIGS/MIMS/MIMARKS.soil",80250186,UNIVERSITY OF VIGO,2018-10-22,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,84,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21123304,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,56.3454 N 13.21691 E,Lucas0866,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_866,SRP450765
SRR25384916,AMPLICON,476,247293424,PRJNA985135,SAMN35790232,"MIMS.me,MIGS/MIMS/MIMARKS.soil",86800080,UNIVERSITY OF VIGO,2018-10-01,public,missing,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,244,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123303,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,59.91502 N 12.97864 E,Lucas0865,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_865,SRP450765
SRR25384917,AMPLICON,476,243682012,PRJNA985135,SAMN35790231,"MIMS.me,MIGS/MIMS/MIMARKS.soil",86243969,UNIVERSITY OF VIGO,2018-09-25,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,251,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123302,Germany,Europe,Germany,Illumina MiSeq,missing,missing,50.97289 N 9.24543 E,Lucas0864,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_864,SRP450765
SRR25384918,AMPLICON,476,255910928,PRJNA985135,SAMN35790230,"MIMS.me,MIGS/MIMS/MIMARKS.soil",89903993,UNIVERSITY OF VIGO,2018-10-09,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,397,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123301,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,60.42827 N 14.07612 E,Lucas0863,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_863,SRP450765
SRR25384919,AMPLICON,476,105429240,PRJNA985135,SAMN35790229,"MIMS.me,MIGS/MIMS/MIMARKS.soil",37488506,UNIVERSITY OF VIGO,2018-10-09,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,170,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123300,Greece,Europe,Greece,Illumina MiSeq,missing,missing,38.47263 N 22.80436 E,Lucas0862,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_862,SRP450765
SRR25384920,AMPLICON,476,76385624,PRJNA985135,SAMN35790228,"MIMS.me,MIGS/MIMS/MIMARKS.soil",30800871,UNIVERSITY OF VIGO,2018-10-18,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,missing,134,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123299,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,59.80354 N 12.18632 E,Lucas0861,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_861,SRP450765
SRR25384921,AMPLICON,476,228529504,PRJNA985135,SAMN35789454,"MIMS.me,MIGS/MIMS/MIMARKS.soil",79651524,UNIVERSITY OF VIGO,2018-05-29,public,missing,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,346,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123298,Greece,Europe,Greece,Illumina MiSeq,missing,missing,39.28222 N 22.63521 E,Lucas0087,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_87,SRP450765
SRR25384922,AMPLICON,476,121387140,PRJNA985135,SAMN35790227,"MIMS.me,MIGS/MIMS/MIMARKS.soil",42495926,UNIVERSITY OF VIGO,2018-09-25,public,missing,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,336,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21123297,Germany,Europe,Germany,Illumina MiSeq,missing,missing,50.86571 N 9.3608 E,Lucas0860,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_860,SRP450765
SRR25384923,AMPLICON,476,174954752,PRJNA985135,SAMN35790226,"MIMS.me,MIGS/MIMS/MIMARKS.soil",61357318,UNIVERSITY OF VIGO,2018-10-15,public,missing,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,145,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123296,United Kingdom,Europe,United Kingdom,Illumina MiSeq,missing,missing,53.17748 N 3.10846 W,Lucas0859,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_859,SRP450765
SRR25384924,AMPLICON,476,206996692,PRJNA985135,SAMN35790225,"MIMS.me,MIGS/MIMS/MIMARKS.soil",73697643,UNIVERSITY OF VIGO,2018-09-25,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,100,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123295,Poland,Europe,Poland,Illumina MiSeq,missing,missing,52.92355 N 17.67347 E,Lucas0858,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_858,SRP450765
SRR25384925,AMPLICON,476,151212824,PRJNA985135,SAMN35790224,"MIMS.me,MIGS/MIMS/MIMARKS.soil",53332920,UNIVERSITY OF VIGO,2018-09-25,public,missing,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,1304,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123294,Greece,Europe,Greece,Illumina MiSeq,missing,missing,39.94718 N 20.92532 E,Lucas0857,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:30:00Z,1,LUCAS_857,SRP450765
SRR25384926,AMPLICON,476,121003008,PRJNA985135,SAMN35790223,"MIMS.me,MIGS/MIMS/MIMARKS.soil",43137595,UNIVERSITY OF VIGO,2018-10-02,public,missing,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,335,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21123293,Cyprus,Asia,Cyprus,Illumina MiSeq,missing,missing,35.07029 N 33.01945 E,Lucas0856,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_856,SRP450765
SRR25384927,AMPLICON,476,128893660,PRJNA985135,SAMN35790222,"MIMS.me,MIGS/MIMS/MIMARKS.soil",45645289,UNIVERSITY OF VIGO,2018-09-24,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,317,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX21123292,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,65.20107 N 17.88933 E,Lucas0855,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_855,SRP450765
SRR25384928,AMPLICON,476,219114700,PRJNA985135,SAMN35790221,"MIMS.me,MIGS/MIMS/MIMARKS.soil",77245579,UNIVERSITY OF VIGO,2018-10-01,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",20cm,missing,370,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123291,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,60.27613 N 12.93858 E,Lucas0854,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_854,SRP450765
SRR25384929,AMPLICON,476,179115944,PRJNA985135,SAMN35790220,"MIMS.me,MIGS/MIMS/MIMARKS.soil",63273767,UNIVERSITY OF VIGO,2018-10-08,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,162,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123290,Poland,Europe,Poland,Illumina MiSeq,missing,missing,52.46371 N 22.80312 E,Lucas0853,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_853,SRP450765
SRR25384930,AMPLICON,476,111577732,PRJNA985135,SAMN35790219,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39076601,UNIVERSITY OF VIGO,2018-10-23,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,missing,218,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123289,Romania,Europe,Romania,Illumina MiSeq,missing,missing,44.5961 N 24.95895 E,Lucas0852,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_852,SRP450765
SRR25384931,AMPLICON,476,133147196,PRJNA985135,SAMN35790161,"MIMS.me,MIGS/MIMS/MIMARKS.soil",47272215,UNIVERSITY OF VIGO,2018-09-11,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,280,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123288,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,64.97013 N 18.84093 E,Lucas0794,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_794,SRP450765
SRR25384932,AMPLICON,476,88382728,PRJNA985135,SAMN35790160,"MIMS.me,MIGS/MIMS/MIMARKS.soil",31992950,UNIVERSITY OF VIGO,2018-09-18,public,missing,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,103,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123287,Lithuania,Europe,Lithuania,Illumina MiSeq,missing,missing,55.79662 N 23.68783 E,Lucas0793,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_793,SRP450765
SRR25384933,AMPLICON,476,187105604,PRJNA985135,SAMN35790159,"MIMS.me,MIGS/MIMS/MIMARKS.soil",66672907,UNIVERSITY OF VIGO,2018-11-14,public,missing,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,50,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123286,Romania,Europe,Romania,Illumina MiSeq,missing,missing,44.20199 N 28.1921 E,Lucas0792,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_792,SRP450765
SRR25384934,AMPLICON,476,93653000,PRJNA985135,SAMN35790158,"MIMS.me,MIGS/MIMS/MIMARKS.soil",39418983,UNIVERSITY OF VIGO,2018-11-19,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,34,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123285,Romania,Europe,Romania,Illumina MiSeq,missing,missing,47.1836 N 27.79513 E,Lucas0791,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_791,SRP450765
SRR25384935,AMPLICON,476,85093092,PRJNA985135,SAMN35789447,"MIMS.me,MIGS/MIMS/MIMARKS.soil",33939416,UNIVERSITY OF VIGO,2018-05-30,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,275,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123284,Finland,Europe,Finland,Illumina MiSeq,missing,missing,64.61197 N 29.94232 E,Lucas0080,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_80,SRP450765
SRR25384936,AMPLICON,476,233931152,PRJNA985135,SAMN35790157,"MIMS.me,MIGS/MIMS/MIMARKS.soil",80118421,UNIVERSITY OF VIGO,2018-09-11,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,missing,79,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123283,Lithuania,Europe,Lithuania,Illumina MiSeq,missing,missing,54.69597 N 23.56594 E,Lucas0790,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_790,SRP450765
SRR25384937,AMPLICON,476,86790984,PRJNA985135,SAMN35790156,"MIMS.me,MIGS/MIMS/MIMARKS.soil",29766121,UNIVERSITY OF VIGO,2018-12-05,public,missing,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,470,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123282,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.78451 N 24.44811 E,Lucas0789,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_789,SRP450765
SRR25384938,AMPLICON,476,66085460,PRJNA985135,SAMN35790155,"MIMS.me,MIGS/MIMS/MIMARKS.soil",22892684,UNIVERSITY OF VIGO,2018-10-29,public,missing,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,871,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21123281,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.50351 N 25.39261 E,Lucas0788,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_788,SRP450765
SRR25384939,AMPLICON,476,201592188,PRJNA985135,SAMN35790154,"MIMS.me,MIGS/MIMS/MIMARKS.soil",69562862,UNIVERSITY OF VIGO,2018-11-21,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,476,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123280,Romania,Europe,Romania,Illumina MiSeq,missing,missing,47.53166 N 26.05686 E,Lucas0787,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_787,SRP450765
SRR25384940,AMPLICON,476,251566952,PRJNA985135,SAMN35790153,"MIMS.me,MIGS/MIMS/MIMARKS.soil",86259337,UNIVERSITY OF VIGO,2018-09-17,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",20cm,missing,97,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123279,France,Europe,France,Illumina MiSeq,missing,missing,49.91849 N 1.47124 E,Lucas0786,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_786,SRP450765
SRR25384941,AMPLICON,476,176302308,PRJNA985135,SAMN35790152,"MIMS.me,MIGS/MIMS/MIMARKS.soil",60220752,UNIVERSITY OF VIGO,2018-12-03,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,missing,248,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123278,Romania,Europe,Romania,Illumina MiSeq,missing,missing,45.44067 N 22.27634 E,Lucas0785,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_785,SRP450765
SRR25384942,AMPLICON,476,283577476,PRJNA985135,SAMN35790151,"MIMS.me,MIGS/MIMS/MIMARKS.soil",98288289,UNIVERSITY OF VIGO,2018-12-07,public,missing,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,missing,223,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123277,Romania,Europe,Romania,Illumina MiSeq,missing,missing,46.47455 N 27.0682 E,Lucas0784,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_784,SRP450765
SRR25384943,AMPLICON,476,171223388,PRJNA985135,SAMN35790150,"MIMS.me,MIGS/MIMS/MIMARKS.soil",59408311,UNIVERSITY OF VIGO,2018-09-20,public,missing,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,missing,568,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123276,Bulgaria,Europe,Bulgaria,Illumina MiSeq,missing,missing,42.10521 N 24.20218 E,Lucas0783,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_783,SRP450765
SRR25384944,AMPLICON,476,58112460,PRJNA985135,SAMN35790149,"MIMS.me,MIGS/MIMS/MIMARKS.soil",22411481,UNIVERSITY OF VIGO,2018-09-18,public,missing,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,297,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123275,Spain,Europe,Spain,Illumina MiSeq,missing,missing,41.21961 N 0.07594 E,Lucas0782,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_782,SRP450765
SRR25384945,AMPLICON,476,407181348,PRJNA985135,SAMN35790148,"MIMS.me,MIGS/MIMS/MIMARKS.soil",139551657,UNIVERSITY OF VIGO,2018-09-11,public,missing,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,80,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123274,Poland,Europe,Poland,Illumina MiSeq,missing,missing,53.07829 N 15.51194 E,Lucas0781,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_781,SRP450765
SRR25384946,AMPLICON,476,274259776,PRJNA985135,SAMN35789446,"MIMS.me,MIGS/MIMS/MIMARKS.soil",92924420,UNIVERSITY OF VIGO,2018-05-28,public,missing,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,690,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX21123273,Spain,Europe,Spain,Illumina MiSeq,missing,missing,43.02492 N 3.50221 W,Lucas0079,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_79,SRP450765
SRR25384947,AMPLICON,476,150077564,PRJNA985135,SAMN35790147,"MIMS.me,MIGS/MIMS/MIMARKS.soil",52016454,UNIVERSITY OF VIGO,2018-09-11,public,missing,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",20cm,missing,49,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123272,Lithuania,Europe,Lithuania,Illumina MiSeq,missing,missing,54.73116 N 23.07119 E,Lucas0780,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_780,SRP450765
SRR25384948,AMPLICON,476,93608732,PRJNA985135,SAMN35790146,"MIMS.me,MIGS/MIMS/MIMARKS.soil",32241806,UNIVERSITY OF VIGO,2018-09-24,public,missing,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,missing,322,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123271,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,60.8597 N 15.23325 E,Lucas0779,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_779,SRP450765
SRR25384949,AMPLICON,476,255612952,PRJNA985135,SAMN35790145,"MIMS.me,MIGS/MIMS/MIMARKS.soil",88872544,UNIVERSITY OF VIGO,2018-09-11,public,missing,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,114,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX21123270,Latvia,Europe,Latvia,Illumina MiSeq,missing,missing,56.91042 N 25.16995 E,Lucas0778,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_778,SRP450765
SRR25384950,AMPLICON,476,188995800,PRJNA985135,SAMN35790144,"MIMS.me,MIGS/MIMS/MIMARKS.soil",64565407,UNIVERSITY OF VIGO,2018-09-21,public,missing,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,missing,273,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123269,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,57.74853 N 13.23801 E,Lucas0777,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_777,SRP450765
SRR25384951,AMPLICON,476,182953456,PRJNA985135,SAMN35790143,"MIMS.me,MIGS/MIMS/MIMARKS.soil",62639532,UNIVERSITY OF VIGO,2018-12-03,public,missing,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,185,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX21123268,Romania,Europe,Romania,Illumina MiSeq,missing,missing,44.68651 N 23.64606 E,Lucas0776,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_776,SRP450765
SRR25384952,AMPLICON,476,337433544,PRJNA985135,SAMN35790142,"MIMS.me,MIGS/MIMS/MIMARKS.soil",116934366,UNIVERSITY OF VIGO,2018-09-18,public,missing,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,missing,215,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123267,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,66.31296 N 21.09295 E,Lucas0775,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_775,SRP450765
SRR25384953,AMPLICON,476,225179892,PRJNA985135,SAMN35790141,"MIMS.me,MIGS/MIMS/MIMARKS.soil",77405612,UNIVERSITY OF VIGO,2018-09-11,public,missing,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,missing,90,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123266,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,60.29116 N 17.09979 E,Lucas0774,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_774,SRP450765
SRR25384954,AMPLICON,476,396657464,PRJNA985135,SAMN35790140,"MIMS.me,MIGS/MIMS/MIMARKS.soil",136855017,UNIVERSITY OF VIGO,2018-09-19,public,missing,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,263,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123265,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,57.86655 N 13.55168 E,Lucas0773,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_773,SRP450765
SRR25384955,AMPLICON,476,153111112,PRJNA985135,SAMN35790139,"MIMS.me,MIGS/MIMS/MIMARKS.soil",56315909,UNIVERSITY OF VIGO,2018-09-17,public,missing,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,missing,134,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX21123264,Finland,Europe,Finland,Illumina MiSeq,missing,missing,64.2772 N 25.30775 E,Lucas0772,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_772,SRP450765
SRR25384956,AMPLICON,476,179621932,PRJNA985135,SAMN35790138,"MIMS.me,MIGS/MIMS/MIMARKS.soil",61805308,UNIVERSITY OF VIGO,2018-09-11,public,missing,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,missing,271,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123263,Sweden,Europe,Sweden,Illumina MiSeq,missing,missing,64.78831 N 19.1624 E,Lucas0771,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_771,SRP450765
SRR25384957,AMPLICON,476,288124228,PRJNA985135,SAMN35789445,"MIMS.me,MIGS/MIMS/MIMARKS.soil",98923331,UNIVERSITY OF VIGO,2018-06-27,public,missing,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,missing,59,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX21123262,Finland,Europe,Finland,Illumina MiSeq,missing,missing,60.69001 N 27.301 E,Lucas0078,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2023-07-22T00:00:00Z,2023-07-21T14:31:00Z,1,LUCAS_78,SRP450765
