Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,elev,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR24069607,AMPLICON,1075,5221086,PRJNA952168,SAMN34067123,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2096979,UNIVERSITY OF ZURICH,2018-07-24,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",20cm,166,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870824,France,Europe,France,Sequel II,43.41691 N 0.84304 W,ITS__448,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_448,SRP430822
SRR24069608,AMPLICON,1235,8368471,PRJNA952168,SAMN34067122,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3473167,UNIVERSITY OF ZURICH,2018-07-16,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",20cm,325,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870823,France,Europe,France,Sequel II,46.14624 N 3.09805 E,ITS__447,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_447,SRP430822
SRR24069609,AMPLICON,1220,14726755,PRJNA952168,SAMN34066721,"MIMS.me,MIGS/MIMS/MIMARKS.soil",6861154,UNIVERSITY OF ZURICH,2018-06-04,public,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",20cm,230,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870822,Spain,Europe,Spain,Sequel II,41.68212 N 0.91849 E,ITS__46,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_46,SRP430822
SRR24069610,AMPLICON,972,4215897,PRJNA952168,SAMN34067121,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1679104,UNIVERSITY OF ZURICH,2018-07-14,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,1287,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870821,Italy,Europe,Italy,Sequel II,39.33551 N 16.61654 E,ITS__446,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_446,SRP430822
SRR24069611,AMPLICON,992,4841280,PRJNA952168,SAMN34067120,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1905084,UNIVERSITY OF ZURICH,2018-07-12,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,98,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870820,Finland,Europe,Finland,Sequel II,61.71096 N 27.44298 E,ITS__445,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_445,SRP430822
SRR24069612,AMPLICON,867,8848059,PRJNA952168,SAMN34067119,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3339154,UNIVERSITY OF ZURICH,2018-07-11,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",20cm,120,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19870819,Finland,Europe,Finland,Sequel II,62.87358 N 28.58072 E,ITS__444,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_444,SRP430822
SRR24069613,AMPLICON,1173,2224508,PRJNA952168,SAMN34067118,"MIMS.me,MIGS/MIMS/MIMARKS.soil",925547,UNIVERSITY OF ZURICH,2018-07-16,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",20cm,113,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19870818,Poland,Europe,Poland,Sequel II,53.08841 N 22.23035 E,ITS__443,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_443,SRP430822
SRR24069614,AMPLICON,971,8240617,PRJNA952168,SAMN34067117,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3156058,UNIVERSITY OF ZURICH,2018-07-23,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",20cm,594,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19870817,Spain,Europe,Spain,Sequel II,42.93238 N 1.91649 W,ITS__442,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_442,SRP430822
SRR24069615,AMPLICON,939,6644406,PRJNA952168,SAMN34067116,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2549294,UNIVERSITY OF ZURICH,2018-07-23,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,380,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870816,Spain,Europe,Spain,Sequel II,42.03951 N 0.44727 W,ITS__441,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-05-02T10:20:00Z,3,LUCAS_441,SRP430822
SRR24069616,AMPLICON,939,7404333,PRJNA952168,SAMN34067115,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2827010,UNIVERSITY OF ZURICH,2018-07-23,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",20cm,420,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870815,Spain,Europe,Spain,Sequel II,42.82474 N 1.74628 W,ITS__440,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_440,SRP430822
SRR24069617,AMPLICON,892,7201589,PRJNA952168,SAMN34067114,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2730385,UNIVERSITY OF ZURICH,2018-07-23,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,697,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX19870814,Spain,Europe,Spain,Sequel II,41.78682 N 5.47467 W,ITS__439,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_439,SRP430822
SRR24069618,AMPLICON,924,8258622,PRJNA952168,SAMN34067113,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3073870,UNIVERSITY OF ZURICH,2018-07-25,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",20cm,138,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870813,Sweden,Europe,Sweden,Sequel II,63.58151 N 18.29482 E,ITS__438,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_438,SRP430822
SRR24069619,AMPLICON,833,7094065,PRJNA952168,SAMN34067112,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2618156,UNIVERSITY OF ZURICH,2018-07-24,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,189,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19870812,Portugal,Europe,Portugal,Sequel II,37.65668 N 8.31499 W,ITS__437,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_437,SRP430822
SRR24069620,AMPLICON,758,2640745,PRJNA952168,SAMN34066720,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1062727,UNIVERSITY OF ZURICH,2018-06-04,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,639,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870811,Slovenia,Europe,Slovenia,Sequel II,46.15207 N 14.82655 E,ITS__45,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_45,SRP430822
SRR24069621,AMPLICON,916,2770348,PRJNA952168,SAMN34067111,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1132246,UNIVERSITY OF ZURICH,2018-07-24,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",20cm,388,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870810,Czech Republic,Europe,Czech Republic,Sequel II,49.87892 N 14.94273 E,ITS__436,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_436,SRP430822
SRR24069622,AMPLICON,846,959584,PRJNA952168,SAMN34067110,"MIMS.me,MIGS/MIMS/MIMARKS.soil",477994,UNIVERSITY OF ZURICH,2018-07-23,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,302,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX19870809,France,Europe,France,Sequel II,47.4848 N 4.03909 E,ITS__435,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_435,SRP430822
SRR24069623,AMPLICON,979,8156566,PRJNA952168,SAMN34067109,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3175543,UNIVERSITY OF ZURICH,2018-07-18,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,34,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870808,Spain,Europe,Spain,Sequel II,36.76827 N 6.22627 W,ITS__434,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_434,SRP430822
SRR24069624,AMPLICON,1212,13224072,PRJNA952168,SAMN34067108,"MIMS.me,MIGS/MIMS/MIMARKS.soil",5348748,UNIVERSITY OF ZURICH,2018-07-12,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,111,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19870807,Finland,Europe,Finland,Sequel II,62.10236 N 26.95638 E,ITS__433,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_433,SRP430822
SRR24069625,AMPLICON,1172,12138761,PRJNA952168,SAMN34067107,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4872637,UNIVERSITY OF ZURICH,2018-07-23,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,690,ENVO:01000215,ENVO:01000215,ENVO:00001998,SRX19870806,Spain,Europe,Spain,Sequel II,42.23069 N 0.35848 W,ITS__432,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_432,SRP430822
SRR24069626,AMPLICON,948,8855408,PRJNA952168,SAMN34067106,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3427441,UNIVERSITY OF ZURICH,2018-07-24,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,426,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870805,Czech Republic,Europe,Czech Republic,Sequel II,49.36574 N 14.725 E,ITS__431,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_431,SRP430822
SRR24069627,AMPLICON,1154,9084977,PRJNA952168,SAMN34067105,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3587777,UNIVERSITY OF ZURICH,2018-07-23,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,130,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870804,Finland,Europe,Finland,Sequel II,62.31094 N 24.10798 E,ITS__430,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_430,SRP430822
SRR24069628,AMPLICON,819,4441514,PRJNA952168,SAMN34067104,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1681536,UNIVERSITY OF ZURICH,2018-07-23,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",20cm,437,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19870803,France,Europe,France,Sequel II,47.3768 N 6.54502 E,ITS__429,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_429,SRP430822
SRR24069629,AMPLICON,1031,5928339,PRJNA952168,SAMN34067103,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2367328,UNIVERSITY OF ZURICH,2018-07-11,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,293,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870802,Germany,Europe,Germany,Sequel II,50.65438 N 6.56251 E,ITS__428,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_428,SRP430822
SRR24069630,AMPLICON,1118,5653489,PRJNA952168,SAMN34067102,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2295187,UNIVERSITY OF ZURICH,2018-07-24,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",20cm,97,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870801,France,Europe,France,Sequel II,48.23591 N 2.18683 W,ITS__427,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_427,SRP430822
SRR24069631,AMPLICON,823,4278045,PRJNA952168,SAMN34066719,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1639583,UNIVERSITY OF ZURICH,2018-05-30,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",20cm,1016,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870800,Spain,Europe,Spain,Sequel II,36.764 N 5.38359 W,ITS__44,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_44,SRP430822
SRR24069632,AMPLICON,1036,7599040,PRJNA952168,SAMN34067101,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3020195,UNIVERSITY OF ZURICH,2018-07-25,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",20cm,1068,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870799,France,Europe,France,Sequel II,44.99105 N 5.88351 E,ITS__426,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_426,SRP430822
SRR24069633,AMPLICON,854,7268646,PRJNA952168,SAMN34067100,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2747900,UNIVERSITY OF ZURICH,2018-07-17,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,271,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870798,Sweden,Europe,Sweden,Sequel II,63.38394 N 14.83892 E,ITS__425,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_425,SRP430822
SRR24069634,AMPLICON,937,8562335,PRJNA952168,SAMN34067099,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3216020,UNIVERSITY OF ZURICH,2018-07-12,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,719,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870797,Austria,Europe,Austria,Sequel II,47.43107 N 12.82214 E,ITS__424,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_424,SRP430822
SRR24069635,AMPLICON,769,7435261,PRJNA952168,SAMN34067098,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2728285,UNIVERSITY OF ZURICH,2018-07-24,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,20,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870392,Finland,Europe,Finland,Sequel II,61.32713 N 21.99628 E,ITS__423,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_423,SRP430822
SRR24069636,AMPLICON,1012,8048531,PRJNA952168,SAMN34067001,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3173855,UNIVERSITY OF ZURICH,2018-06-27,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",20cm,120,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870795,Greece,Europe,Greece,Sequel II,35.364 N 24.70406 E,ITS__326,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_326,SRP430822
SRR24069637,AMPLICON,1189,11388116,PRJNA952168,SAMN34067000,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4706156,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",20cm,1071,ENVO:01000198,ENVO:01000198,ENVO:00001998,SRX19870794,Spain,Europe,Spain,Sequel II,39.08099 N 1.31501 W,ITS__325,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_325,SRP430822
SRR24069638,AMPLICON,1054,6028308,PRJNA952168,SAMN34066999,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2474476,UNIVERSITY OF ZURICH,2018-06-20,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",20cm,304,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870793,Portugal,Europe,Portugal,Sequel II,39.54593 N 8.78134 W,ITS__324,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_324,SRP430822
SRR24069639,AMPLICON,949,8115001,PRJNA952168,SAMN34066998,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3223096,UNIVERSITY OF ZURICH,2018-06-26,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",20cm,100,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19870792,Sweden,Europe,Sweden,Sequel II,58.7981 N 16.20733 E,ITS__323,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_323,SRP430822
SRR24069640,AMPLICON,1242,7824473,PRJNA952168,SAMN34066997,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3315804,UNIVERSITY OF ZURICH,2018-06-20,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,909,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870791,Spain,Europe,Spain,Sequel II,38.86248 N 1.46298 W,ITS__322,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_322,SRP430822
SRR24069641,AMPLICON,1162,10025486,PRJNA952168,SAMN34066996,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4167140,UNIVERSITY OF ZURICH,2018-06-13,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",20cm,95,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870790,Lithuania,Europe,Lithuania,Sequel II,55.99803 N 25.43307 E,ITS__321,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_321,SRP430822
SRR24069642,AMPLICON,1179,8979946,PRJNA952168,SAMN34066995,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3659960,UNIVERSITY OF ZURICH,2018-07-03,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,5,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870789,Italy,Europe,Italy,Sequel II,44.91605 N 11.55508 E,ITS__320,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_320,SRP430822
SRR24069643,AMPLICON,1053,7381180,PRJNA952168,SAMN34066994,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2934013,UNIVERSITY OF ZURICH,2018-06-20,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",20cm,765,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870788,Spain,Europe,Spain,Sequel II,38.71111 N 1.50618 W,ITS__319,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_319,SRP430822
SRR24069644,AMPLICON,974,6548414,PRJNA952168,SAMN34066993,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2610918,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,19,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870787,Sweden,Europe,Sweden,Sequel II,58.919 N 17.0645 E,ITS__318,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_318,SRP430822
SRR24069645,AMPLICON,947,6126440,PRJNA952168,SAMN34066708,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2424430,UNIVERSITY OF ZURICH,2018-05-30,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",20cm,1070,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19870786,Spain,Europe,Spain,Sequel II,43.08514 N 4.39049 W,ITS__33,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_33,SRP430822
SRR24069646,AMPLICON,934,4694348,PRJNA952168,SAMN34066992,"MIMS.me,MIGS/MIMS/MIMARKS.soil",1890605,UNIVERSITY OF ZURICH,2018-06-26,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",20cm,29,ENVO:01000197,ENVO:01000197,ENVO:00001998,SRX19870785,Germany,Europe,Germany,Sequel II,52.39617 N 7.10508 E,ITS__317,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_317,SRP430822
SRR24069647,AMPLICON,932,7332515,PRJNA952168,SAMN34066991,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2896587,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",20cm,120,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870784,Finland,Europe,Finland,Sequel II,60.70798 N 24.52549 E,ITS__316,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_316,SRP430822
SRR24069648,AMPLICON,928,6008507,PRJNA952168,SAMN34066990,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2355683,UNIVERSITY OF ZURICH,2018-07-02,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",20cm,154,ENVO:01000196,ENVO:01000196,ENVO:00001998,SRX19870783,Finland,Europe,Finland,Sequel II,63.17338 N 29.31069 E,ITS__315,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_315,SRP430822
SRR24069649,AMPLICON,1005,6346613,PRJNA952168,SAMN34066989,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2564433,UNIVERSITY OF ZURICH,2018-06-19,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",20cm,192,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870782,France,Europe,France,Sequel II,45.79261 N 5.2054 E,ITS__314,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_314,SRP430822
SRR24069650,AMPLICON,901,8604151,PRJNA952168,SAMN34066988,"MIMS.me,MIGS/MIMS/MIMARKS.soil",3343745,UNIVERSITY OF ZURICH,2018-07-02,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",20cm,1209,ENVO:01000193,ENVO:01000193,ENVO:00001998,SRX19870781,France,Europe,France,Sequel II,44.65888 N 3.02948 E,ITS__313,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_313,SRP430822
SRR24069651,AMPLICON,1020,5278705,PRJNA952168,SAMN34066987,"MIMS.me,MIGS/MIMS/MIMARKS.soil",2155143,UNIVERSITY OF ZURICH,2018-06-11,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",20cm,279,ENVO:01000245,ENVO:01000245,ENVO:00001998,SRX19870780,Italy,Europe,Italy,Sequel II,37.22838 N 13.97017 E,ITS__312,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_312,SRP430822
SRR24069652,AMPLICON,1073,12164495,PRJNA952168,SAMN34066986,"MIMS.me,MIGS/MIMS/MIMARKS.soil",4852892,UNIVERSITY OF ZURICH,2018-06-19,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",20cm,1172,ENVO:01000182,ENVO:01000182,ENVO:00001998,SRX19870779,Spain,Europe,Spain,Sequel II,40.80614 N 0.9076 W,ITS__311,SINGLE,PCR,METAGENOMIC,soil metagenome,PACBIO_SMRT,2023-06-09T00:00:00Z,2023-04-05T05:01:00Z,1,LUCAS_311,SRP430822
